DepMap_ID,pubchem,Z_SCORE,ActArea
ACH-000963,60700,0.616575949,2.4283
ACH-000665,16038120,0.61670546,2.4285
ACH-000204,11626560,0.618971898,2.432
ACH-000607,10461815,0.619295675,2.4325
ACH-000105,11656518,0.619554696,2.4329
ACH-000522,60700,0.622144911,2.4369
ACH-000714,11656518,0.623310507,2.4387
ACH-000353,10302451,0.625123657,2.4415
ACH-000750,10127622,0.625188413,2.4416
ACH-000236,10127622,0.62648352,2.4436
ACH-000309,10117717,0.627195829,2.4447
ACH-000788,10117717,0.628361426,2.4465
ACH-000857,60700,0.62913849,2.4477
ACH-000580,6918837,0.630304087,2.4495
ACH-000643,5479543,0.63263528,2.4531
ACH-000107,16038120,0.633930387,2.4551
ACH-000860,10127622,0.634318919,2.4557
ACH-000070,5330286,0.635095984,2.4569
ACH-000073,16038120,0.635743537,2.4579
ACH-000995,3081361,0.636067314,2.4584
ACH-000918,10302451,0.637038645,2.4599
ACH-000035,3081361,0.637621443,2.4608
ACH-000558,6505803,0.641118233,2.4662
ACH-000643,208908,0.642996138,2.4691
ACH-000320,10127622,0.643125649,2.4693
ACH-000114,6505803,0.644291246,2.4711
ACH-000505,6505803,0.644615022,2.4716
ACH-000242,10117717,0.646233906,2.4741
ACH-000846,10127622,0.646492928,2.4745
ACH-000672,60700,0.646816705,2.475
ACH-000914,16038120,0.647140482,2.4755
ACH-000231,10117717,0.647334748,2.4758
ACH-000112,135611162,0.648047057,2.4769
ACH-000186,10117717,0.649730696,2.4795
ACH-000054,10117717,0.650572516,2.4808
ACH-000599,6505803,0.651155314,2.4817
ACH-000372,10117717,0.654198816,2.4864
ACH-000997,11656518,0.657566095,2.4916
ACH-000335,10117717,0.657825117,2.492
ACH-000365,5330286,0.660544842,2.4962
ACH-000668,60700,0.660674353,2.4964
ACH-000363,60700,0.661775194,2.4981
ACH-000811,60838,0.662617014,2.4994
ACH-000730,60700,0.663458834,2.5007
ACH-000169,10127622,0.665012962,2.5031
ACH-000065,135611162,0.667020379,2.5062
ACH-000188,3081361,0.667797443,2.5074
ACH-000638,60700,0.669545838,2.5101
ACH-000236,10302451,0.669610593,2.5102
ACH-000853,36314,0.669999125,2.5108
ACH-000558,60838,0.672913117,2.5153
ACH-000422,60700,0.673884447,2.5168
ACH-000153,11656518,0.674013958,2.517
ACH-000456,10127622,0.674661512,2.518
ACH-000112,5479543,0.674726267,2.5181
ACH-000353,3081361,0.67524431,2.5189
ACH-000995,10302451,0.678935366,2.5246
ACH-000573,60700,0.679518164,2.5255
ACH-000242,3081361,0.680424739,2.5269
ACH-000814,10127622,0.680748516,2.5274
ACH-000614,10127622,0.680748516,2.5274
ACH-000826,3081361,0.681266559,2.5282
ACH-000754,11656518,0.681460825,2.5285
ACH-000221,6505803,0.682950198,2.5308
ACH-000381,6505803,0.68418055,2.5327
ACH-000657,10127622,0.685540413,2.5348
ACH-000315,11656518,0.686058456,2.5356
ACH-000260,6505803,0.68683552,2.5368
ACH-000204,60838,0.688065872,2.5387
ACH-000070,10127622,0.689684756,2.5412
ACH-000878,60700,0.690591331,2.5426
ACH-000118,6505803,0.697002113,2.5525
ACH-000953,6505803,0.698426731,2.5547
ACH-000386,16038120,0.69913904,2.5558
ACH-000669,6505803,0.699592327,2.5565
ACH-000137,10461815,0.699721838,2.5567
ACH-000958,176870,0.700563658,2.558
ACH-000308,60700,0.702441563,2.5609
ACH-000665,11503417,0.70542031,2.5655
ACH-000365,10461815,0.708463812,2.5702
ACH-000863,11656518,0.708463812,2.5702
ACH-000665,10302451,0.7089171,2.5709
ACH-000849,6505803,0.71157207,2.575
ACH-000699,60700,0.712349134,2.5762
ACH-000983,3081361,0.713320465,2.5777
ACH-000007,11476171,0.714680327,2.5798
ACH-000521,60838,0.714939349,2.5802
ACH-000974,60700,0.716687744,2.5829
ACH-000065,3081361,0.718630405,2.5859
ACH-000201,60700,0.71869516,2.586
ACH-000070,10117717,0.718824671,2.5862
ACH-000475,60700,0.719018937,2.5865
ACH-000963,10117717,0.724911675,2.5956
ACH-000858,60700,0.727307623,2.5993
ACH-000009,10117717,0.728602731,2.6013
ACH-000018,10117717,0.729638817,2.6029
ACH-000244,6505803,0.729703572,2.603
ACH-000936,60838,0.730998679,2.605
ACH-000392,208908,0.732034765,2.6066
ACH-000966,6505803,0.732682319,2.6076
ACH-000918,10461815,0.733459383,2.6088
ACH-000699,6505803,0.733653649,2.6091
ACH-000222,10117717,0.734884001,2.611
ACH-000756,60700,0.735920087,2.6126
ACH-000886,10117717,0.736243864,2.6131
ACH-000450,60700,0.736373375,2.6133
ACH-000072,6505803,0.739222611,2.6177
ACH-000169,10117717,0.739222611,2.6177
ACH-000674,3081361,0.739870164,2.6187
ACH-000616,10117717,0.740258696,2.6193
ACH-000341,6505803,0.740388207,2.6195
ACH-000890,6505803,0.740776739,2.6201
ACH-000832,10117717,0.740776739,2.6201
ACH-000522,60838,0.741489048,2.6212
ACH-000544,60700,0.742007091,2.622
ACH-000885,60838,0.742848911,2.6233
ACH-000070,135611162,0.745827658,2.6279
ACH-000625,10117717,0.746151435,2.6284
ACH-000056,3081361,0.746669478,2.6292
ACH-000563,10127622,0.747446542,2.6304
ACH-000738,11656518,0.749583469,2.6337
ACH-000997,6505803,0.750166267,2.6346
ACH-000364,60700,0.750231023,2.6347
ACH-000204,60700,0.753663057,2.64
ACH-000176,6505803,0.754051589,2.6406
ACH-000364,60838,0.755281941,2.6425
ACH-000674,176870,0.756447538,2.6443
ACH-000770,6505803,0.757159847,2.6454
ACH-000558,60700,0.75949104,2.649
ACH-000072,60838,0.760786147,2.651
ACH-000007,10127622,0.761109924,2.6515
ACH-000400,36314,0.7656428,2.6585
ACH-000383,11626560,0.766937907,2.6605
ACH-000678,6505803,0.767002662,2.6606
ACH-000235,6505803,0.767391194,2.6612
ACH-000161,36314,0.767844482,2.6619
ACH-000978,6505803,0.769010078,2.6637
ACH-000204,16038120,0.770564207,2.6661
ACH-000346,5330286,0.771341272,2.6673
ACH-000811,11503417,0.771988825,2.6683
ACH-000893,6505803,0.772442113,2.669
ACH-000613,60700,0.772830645,2.6696
ACH-000670,6505803,0.773024911,2.6699
ACH-000048,6505803,0.774708551,2.6725
ACH-000389,60700,0.776003658,2.6745
ACH-000915,60700,0.783191503,2.6856
ACH-000181,10117717,0.783256259,2.6857
ACH-000400,10127622,0.787789134,2.6927
ACH-000372,6505803,0.790249838,2.6965
ACH-000384,10117717,0.79148019,2.6984
ACH-000099,16038120,0.792192499,2.6995
ACH-000663,60838,0.79232201,2.6997
ACH-000853,60838,0.792386765,2.6998
ACH-000330,11503417,0.793617117,2.7017
ACH-000475,6505803,0.793876139,2.7021
ACH-000320,60700,0.798344259,2.709
ACH-000056,5479543,0.798538525,2.7093
ACH-000784,10117717,0.798538525,2.7093
ACH-000674,10302451,0.80028692,2.712
ACH-000350,36314,0.801776293,2.7143
ACH-000930,36314,0.80294189,2.7161
ACH-000997,60700,0.803459933,2.7169
ACH-000353,10127622,0.803718954,2.7173
ACH-000776,60838,0.804366508,2.7183
ACH-000447,6505803,0.807021478,2.7224
ACH-000178,10127622,0.807215744,2.7227
ACH-000169,60700,0.807928053,2.7238
ACH-000007,16038120,0.809805958,2.7267
ACH-000181,3081361,0.811813375,2.7298
ACH-000087,11656518,0.812007641,2.7301
ACH-000918,5330286,0.812266662,2.7305
ACH-000885,60700,0.813237993,2.732
ACH-000007,60838,0.815763452,2.7359
ACH-000572,10127622,0.816993804,2.7378
ACH-001307,10117717,0.817252825,2.7382
ACH-000496,10117717,0.820037306,2.7425
ACH-000997,60838,0.82068486,2.7435
ACH-000149,11476171,0.821202903,2.7443
ACH-000434,11656518,0.821267658,2.7444
ACH-000863,6505803,0.822109478,2.7457
ACH-000356,10117717,0.824505426,2.7494
ACH-000936,6505803,0.826577598,2.7526
ACH-000750,10117717,0.828066971,2.7549
ACH-000190,10127622,0.828585014,2.7557
ACH-000183,5330286,0.831758027,2.7606
ACH-000684,6505803,0.834672019,2.7651
ACH-000958,208908,0.83758601,2.7696
ACH-000087,6505803,0.838816362,2.7715
ACH-000161,6918837,0.838945873,2.7717
ACH-000609,6505803,0.839075383,2.7719
ACH-000070,216345,0.839140139,2.772
ACH-000983,11626560,0.84024098,2.7737
ACH-000074,60838,0.841989375,2.7764
ACH-001190,60838,0.84205413,2.7765
ACH-000295,11656518,0.843996791,2.7795
ACH-000322,60838,0.848464911,2.7864
ACH-000042,60838,0.848723933,2.7868
ACH-000572,11656518,0.84904771,2.7873
ACH-000965,10127622,0.854746182,2.7961
ACH-000396,6505803,0.857660173,2.8006
ACH-000309,60838,0.857854439,2.8009
ACH-000822,10117717,0.858048705,2.8012
ACH-000437,6505803,0.859732345,2.8038
ACH-000956,10127622,0.863488156,2.8096
ACH-000930,6505803,0.863941444,2.8103
ACH-000001,6505803,0.865236551,2.8123
ACH-000514,60700,0.865301306,2.8124
ACH-000699,6918837,0.866855435,2.8148
ACH-000822,60838,0.869704671,2.8192
ACH-000322,10127622,0.869834182,2.8194
ACH-000341,16038120,0.869963692,2.8196
ACH-000112,11476171,0.87041698,2.8203
ACH-000672,60838,0.870870268,2.821
ACH-000073,6505803,0.871129289,2.8214
ACH-000235,10117717,0.871129289,2.8214
ACH-000386,60838,0.871323555,2.8217
ACH-000105,16038120,0.871388311,2.8218
ACH-000359,60838,0.873136705,2.8245
ACH-000346,135611162,0.874172791,2.8261
ACH-000242,60700,0.87669825,2.83
ACH-000570,6505803,0.877216293,2.8308
ACH-000918,216239,0.878187624,2.8323
ACH-000627,6505803,0.87922371,2.8339
ACH-000956,10117717,0.880259796,2.8355
ACH-000231,60700,0.883821341,2.841
ACH-000376,60838,0.885764002,2.844
ACH-000386,11656518,0.886217289,2.8447
ACH-000876,36314,0.887123864,2.8461
ACH-000647,60700,0.887512396,2.8467
ACH-000291,60838,0.889908345,2.8504
ACH-000456,10117717,0.892887092,2.855
ACH-000714,135611162,0.893210869,2.8555
ACH-000040,60700,0.894117444,2.8569
ACH-000535,10117717,0.894764997,2.8579
ACH-000207,6505803,0.896513392,2.8606
ACH-000857,60838,0.896837169,2.8611
ACH-000056,216239,0.897743744,2.8625
ACH-000322,11656518,0.901370045,2.8681
ACH-000353,10117717,0.901499555,2.8683
ACH-000826,16038120,0.904154525,2.8724
ACH-000201,60838,0.905125856,2.8739
ACH-000067,60838,0.908104602,2.8785
ACH-000204,11476171,0.908946422,2.8798
ACH-000535,60700,0.911795658,2.8842
ACH-000776,10127622,0.913349787,2.8866
ACH-000153,6505803,0.914062096,2.8877
ACH-000447,60700,0.914062096,2.8877
ACH-000638,6505803,0.915875246,2.8905
ACH-001306,60838,0.916069512,2.8908
ACH-000099,11476171,0.9165228,2.8915
ACH-000544,60838,0.917235109,2.8926
ACH-000835,11656518,0.917429375,2.8929
ACH-000346,3081361,0.91749413,2.893
ACH-000176,60700,0.919890079,2.8967
ACH-000149,60700,0.921249942,2.8988
ACH-000323,3081361,0.921638474,2.8994
ACH-000012,10302451,0.92183274,2.8997
ACH-000838,11476171,0.921962251,2.8999
ACH-000879,6505803,0.926171349,2.9064
ACH-000363,11656518,0.927919744,2.9091
ACH-000112,5330286,0.932905907,2.9168
ACH-000775,6918837,0.933164929,2.9172
ACH-000343,60838,0.933553461,2.9178
ACH-000065,16038120,0.933812482,2.9182
ACH-000183,11476171,0.934136259,2.9187
ACH-000322,60700,0.935690388,2.9211
ACH-000863,10117717,0.937633049,2.9241
ACH-000572,60700,0.939640465,2.9272
ACH-000650,60700,0.941777392,2.9305
ACH-000958,3081361,0.946051246,2.9371
ACH-000129,60700,0.946893066,2.9384
ACH-000437,6918837,0.947411109,2.9392
ACH-000674,208908,0.948965238,2.9416
ACH-000860,6505803,0.949094748,2.9418
ACH-000450,24180719,0.949094748,2.9418
ACH-000366,6505803,0.949224259,2.942
ACH-000473,16038120,0.949936568,2.9431
ACH-000775,10117717,0.951102165,2.9449
ACH-000745,16038120,0.951943985,2.9462
ACH-000270,60700,0.95563504,2.9519
ACH-000730,10127622,0.958419521,2.9562
ACH-000484,60838,0.958872809,2.9569
ACH-000754,6505803,0.959261341,2.9575
ACH-000112,216345,0.959844139,2.9584
ACH-000745,10117717,0.960426937,2.9593
ACH-000411,6505803,0.960621203,2.9596
ACH-000378,6918837,0.962758131,2.9629
ACH-000219,24180719,0.963794216,2.9645
ACH-000155,10117717,0.965477856,2.9671
ACH-000681,6505803,0.968132826,2.9712
ACH-000291,60700,0.968262337,2.9714
ACH-000018,11656518,0.968586113,2.9719
ACH-000410,6505803,0.96975171,2.9737
ACH-000886,60838,0.972277169,2.9776
ACH-000245,6505803,0.974543607,2.9811
ACH-000579,10127622,0.974673118,2.9813
ACH-000979,60700,0.974932139,2.9817
ACH-000714,60700,0.97590347,2.9832
ACH-000386,60700,0.976421513,2.984
ACH-000662,60838,0.98037159,2.9901
ACH-000838,10117717,0.981666697,2.9921
ACH-000617,60700,0.98218474,2.9929
ACH-000384,6505803,0.983544603,2.995
ACH-000072,60700,0.98399789,2.9957
ACH-000501,36314,0.98581104,2.9985
ACH-000730,11656518,0.987624191,3.0013
ACH-000616,60700,0.991574268,3.0074
ACH-000040,60838,0.993840706,3.0109
ACH-000505,10117717,0.994034972,3.0112
ACH-000841,10127622,0.994682525,3.0122
ACH-000652,10117717,0.995848122,3.014
ACH-000094,10117717,0.997143229,3.016
ACH-000320,10117717,0.997920294,3.0172
ACH-000295,11626560,0.998762113,3.0185
ACH-000966,60700,1.000575264,3.0213
ACH-000822,36314,1.001935126,3.0234
ACH-000396,60700,1.002712191,3.0246
ACH-000425,24180719,1.002906457,3.0249
ACH-000132,6918837,1.003165478,3.0253
ACH-000668,6505803,1.004460586,3.0273
ACH-000789,60838,1.0070508,3.0313
ACH-000890,60838,1.007763109,3.0324
ACH-000311,10127622,1.007957375,3.0327
ACH-000264,6505803,1.008022131,3.0328
ACH-000505,60838,1.009770525,3.0355
ACH-000065,10127622,1.011842697,3.0387
ACH-001190,10117717,1.013785358,3.0417
ACH-000505,60700,1.016116551,3.0453
ACH-000643,644241,1.017087882,3.0468
ACH-000827,10117717,1.01767068,3.0477
ACH-000376,60700,1.018123968,3.0484
ACH-000841,6505803,1.018965787,3.0497
ACH-000478,6505803,1.019160053,3.05
ACH-000906,10117717,1.019807607,3.051
ACH-000473,10117717,1.020584671,3.0522
ACH-000186,60838,1.02129698,3.0533
ACH-000183,11656518,1.022009289,3.0544
ACH-000790,6505803,1.026801186,3.0618
ACH-000956,6505803,1.027060208,3.0622
ACH-000900,60700,1.028808603,3.0649
ACH-000204,36314,1.03094553,3.0682
ACH-000114,60700,1.032370148,3.0704
ACH-000074,10302451,1.033211968,3.0717
ACH-000447,60838,1.0336005,3.0723
ACH-000960,6505803,1.034507075,3.0737
ACH-000012,6505803,1.034701341,3.074
ACH-000105,3081361,1.034766096,3.0741
ACH-000264,60700,1.037356311,3.0781
ACH-000754,60700,1.038457152,3.0798
ACH-000784,60700,1.039234217,3.081
ACH-000392,60700,1.040270302,3.0826
ACH-000995,6505803,1.040335058,3.0827
ACH-000906,6505803,1.040853101,3.0835
ACH-000995,11656518,1.042471985,3.086
ACH-000060,10117717,1.043313805,3.0873
ACH-000650,6505803,1.043508071,3.0876
ACH-000649,60838,1.04422038,3.0887
ACH-000828,208908,1.04519171,3.0902
ACH-000315,6505803,1.045904019,3.0913
ACH-000105,11626560,1.048429478,3.0952
ACH-000408,6505803,1.048623744,3.0955
ACH-000648,6505803,1.048882766,3.0959
ACH-000662,60700,1.049465564,3.0968
ACH-000678,60700,1.052120534,3.1009
ACH-000915,60838,1.055164036,3.1056
ACH-000649,6918837,1.057365719,3.109
ACH-000681,10117717,1.058401805,3.1106
ACH-000530,60700,1.059502646,3.1123
ACH-000107,10117717,1.061251041,3.115
ACH-000067,60700,1.061769084,3.1158
ACH-000714,16038120,1.061833839,3.1159
ACH-000838,16038120,1.062222371,3.1165
ACH-000012,3081361,1.063258457,3.1181
ACH-000112,10302451,1.064294543,3.1197
ACH-000074,3081361,1.064488809,3.12
ACH-000843,60700,1.065913427,3.1222
ACH-000745,60700,1.066366714,3.1229
ACH-000910,60700,1.068374131,3.126
ACH-000493,6918837,1.068697908,3.1265
ACH-000434,60838,1.070770079,3.1297
ACH-000102,6505803,1.073813581,3.1344
ACH-000568,6505803,1.073943092,3.1346
ACH-000636,6505803,1.074784912,3.1359
ACH-000730,60838,1.074914423,3.1361
ACH-000350,10117717,1.075626732,3.1372
ACH-000792,60700,1.075820998,3.1375
ACH-000863,10127622,1.078605478,3.1418
ACH-000226,11503417,1.079512054,3.1432
ACH-000178,36314,1.07970632,3.1435
ACH-000346,216345,1.079965341,3.1439
ACH-000481,208908,1.080742405,3.1451
ACH-000716,10127622,1.081130938,3.1457
ACH-000386,135611162,1.081778491,3.1467
ACH-000985,60700,1.08236129,3.1476
ACH-000788,60700,1.082879333,3.1484
ACH-000463,60700,1.084562972,3.151
ACH-000024,6505803,1.086117101,3.1534
ACH-000783,60838,1.088189272,3.1566
ACH-000260,10127622,1.089225358,3.1582
ACH-000074,60700,1.091621307,3.1619
ACH-000670,60700,1.091686062,3.162
ACH-000759,6505803,1.09213935,3.1627
ACH-000770,11656518,1.092916414,3.1639
ACH-000652,6918837,1.094017255,3.1656
ACH-000139,60700,1.094535298,3.1664
ACH-000997,36314,1.095182852,3.1674
ACH-000335,60700,1.097190268,3.1705
ACH-000411,60700,1.097384534,3.1708
ACH-000997,6918837,1.100687058,3.1759
ACH-000309,60700,1.102176431,3.1782
ACH-000783,6505803,1.102435453,3.1786
ACH-000573,6918837,1.10373056,3.1806
ACH-000378,6505803,1.105219933,3.1829
ACH-000346,10127622,1.108004414,3.1872
ACH-000242,60838,1.108846234,3.1885
ACH-000580,36314,1.109299521,3.1892
ACH-000958,16038120,1.112990577,3.1949
ACH-000514,60838,1.113055333,3.195
ACH-000260,60700,1.113314354,3.1954
ACH-000271,60838,1.11350862,3.1957
ACH-000983,10127622,1.113638131,3.1959
ACH-000472,6505803,1.115969324,3.1995
ACH-000971,60700,1.117134921,3.2013
ACH-000863,60700,1.117264431,3.2015
ACH-000062,6505803,1.117588208,3.202
ACH-000308,6918837,1.117652964,3.2021
ACH-000930,6918837,1.117717719,3.2022
ACH-000748,6505803,1.118430028,3.2033
ACH-000572,60838,1.118430028,3.2033
ACH-000219,60700,1.118753805,3.2038
ACH-000643,5330286,1.121020243,3.2073
ACH-000392,36314,1.121603041,3.2082
ACH-000890,60700,1.122121084,3.209
ACH-000580,10117717,1.123869479,3.2117
ACH-000943,60838,1.124711298,3.213
ACH-000965,6505803,1.125099831,3.2136
ACH-000105,6505803,1.125488363,3.2142
ACH-000637,6918837,1.12859662,3.219
ACH-000070,16038120,1.132222921,3.2246
ACH-000639,6505803,1.132805719,3.2255
ACH-000714,11476171,1.13390656,3.2272
ACH-000572,6505803,1.135849221,3.2302
ACH-000810,6918837,1.138115659,3.2337
ACH-000716,11656518,1.140252586,3.237
ACH-000090,6918837,1.140835384,3.2379
ACH-000684,6918837,1.141288672,3.2386
ACH-000060,6505803,1.144202663,3.2431
ACH-000843,6505803,1.145951058,3.2458
ACH-000475,6918837,1.146598612,3.2468
ACH-000264,10117717,1.147569942,3.2483
ACH-000648,36314,1.14802323,3.249
ACH-000915,11656518,1.14802323,3.249
ACH-000814,10117717,1.148670783,3.25
ACH-000810,10127622,1.149318337,3.251
ACH-000383,60700,1.149965891,3.252
ACH-000846,60700,1.151390509,3.2542
ACH-000386,10117717,1.153138904,3.2569
ACH-000472,6918837,1.155016809,3.2598
ACH-000611,5479543,1.155729118,3.2609
ACH-000376,6505803,1.159938217,3.2674
ACH-000544,6505803,1.161557101,3.2699
ACH-000178,6505803,1.164600603,3.2746
ACH-000983,10302451,1.164989135,3.2752
ACH-000754,60838,1.165312912,3.2757
ACH-000204,6505803,1.166867041,3.2781
ACH-000434,60700,1.167449839,3.279
ACH-000652,36314,1.170817118,3.2842
ACH-000376,6918837,1.173666354,3.2886
ACH-000599,36314,1.175285238,3.2911
ACH-000522,6505803,1.175414749,3.2913
ACH-000943,10117717,1.178069719,3.2954
ACH-000247,60838,1.178523007,3.2961
ACH-000219,10127622,1.180789444,3.2996
ACH-000094,60700,1.181566509,3.3008
ACH-000649,6505803,1.183962457,3.3045
ACH-000638,60838,1.184091968,3.3047
ACH-000188,60700,1.186099384,3.3078
ACH-000112,16038120,1.189142886,3.3125
ACH-000270,10117717,1.189401908,3.3129
ACH-000805,10127622,1.190243728,3.3142
ACH-000350,6918837,1.193222474,3.3188
ACH-000295,3081361,1.197690595,3.3257
ACH-000945,6505803,1.199957032,3.3292
ACH-000384,6918837,1.20041032,3.3299
ACH-000149,6505803,1.201705427,3.3319
ACH-000072,10117717,1.201964449,3.3323
ACH-000776,60700,1.204360397,3.336
ACH-000147,36314,1.205331728,3.3375
ACH-000092,60700,1.205785015,3.3382
ACH-000347,6505803,1.207598165,3.341
ACH-000074,10127622,1.208180964,3.3419
ACH-000060,60700,1.210253135,3.3451
ACH-000971,60838,1.210447402,3.3454
ACH-000716,60700,1.213361393,3.3499
ACH-000065,10117717,1.214591745,3.3518
ACH-000885,11656518,1.217376226,3.3561
ACH-000420,6918837,1.217894269,3.3569
ACH-000918,6505803,1.21899511,3.3586
ACH-000386,3081361,1.219577908,3.3595
ACH-000120,60700,1.219642663,3.3596
ACH-000905,60838,1.221261548,3.3621
ACH-000670,60838,1.223592741,3.3657
ACH-000714,60838,1.22443456,3.367
ACH-000054,60700,1.224564071,3.3672
ACH-000927,36314,1.224693582,3.3674
ACH-000099,10117717,1.22527638,3.3683
ACH-000649,60700,1.228578904,3.3734
ACH-000587,6918837,1.230197788,3.3759
ACH-000587,6505803,1.231622406,3.3781
ACH-000062,6918837,1.231816672,3.3784
ACH-000927,208908,1.233565067,3.3811
ACH-000849,6918837,1.235442972,3.384
ACH-000522,6918837,1.236025771,3.3849
ACH-000304,6918837,1.238745496,3.3891
ACH-000450,10127622,1.239975848,3.391
ACH-000363,6505803,1.240170114,3.3913
ACH-000811,6918837,1.24217753,3.3944
ACH-000149,16038120,1.242307041,3.3946
ACH-000488,6505803,1.244962011,3.3987
ACH-000770,10127622,1.246386629,3.4009
ACH-000963,36314,1.249753908,3.4061
ACH-000107,36314,1.250077685,3.4066
ACH-000835,6505803,1.251113771,3.4082
ACH-000102,6918837,1.251372792,3.4086
ACH-000288,60838,1.251372792,3.4086
ACH-000153,60700,1.251372792,3.4086
ACH-000341,36314,1.254740071,3.4138
ACH-000075,6918837,1.257524552,3.4181
ACH-000963,6505803,1.258042595,3.4189
ACH-000222,6505803,1.258560638,3.4197
ACH-000183,11503417,1.259078681,3.4205
ACH-000070,11656518,1.259985256,3.4219
ACH-000652,60838,1.260503299,3.4227
ACH-000607,60700,1.265489462,3.4304
ACH-000855,6918837,1.266460792,3.4319
ACH-000035,6918837,1.267561633,3.4336
ACH-000430,60700,1.268209187,3.4346
ACH-000832,3081361,1.270087093,3.4375
ACH-000042,10127622,1.270475625,3.4381
ACH-000144,60700,1.270928912,3.4388
ACH-000040,6505803,1.272029754,3.4405
ACH-000176,6918837,1.272159264,3.4407
ACH-000613,6505803,1.273583882,3.4429
ACH-000400,6918837,1.273972415,3.4435
ACH-001306,10117717,1.275202767,3.4454
ACH-000863,60838,1.275656054,3.4461
ACH-000781,6505803,1.282649634,3.4569
ACH-000291,36314,1.283491453,3.4582
ACH-000971,6505803,1.284721805,3.4601
ACH-000291,10127622,1.284786561,3.4602
ACH-000348,60700,1.286016912,3.4621
ACH-000408,6918837,1.286599711,3.463
ACH-000346,10117717,1.287441531,3.4643
ACH-000139,60838,1.287765307,3.4648
ACH-000476,60838,1.288542372,3.466
ACH-000456,6505803,1.294111333,3.4746
ACH-000654,60700,1.294176088,3.4747
ACH-000616,11626560,1.296636792,3.4785
ACH-000678,60838,1.297413857,3.4797
ACH-000042,6505803,1.297802389,3.4803
ACH-000107,6918837,1.298385187,3.4812
ACH-000009,36314,1.298838475,3.4819
ACH-000535,6505803,1.300392604,3.4843
ACH-000945,6918837,1.301363934,3.4858
ACH-000075,6505803,1.306091076,3.4931
ACH-000320,6505803,1.308422269,3.4967
ACH-000913,6505803,1.309069822,3.4977
ACH-000905,60700,1.309458355,3.4983
ACH-000826,6505803,1.310559196,3.5
ACH-000613,60838,1.311595282,3.5016
ACH-000563,60838,1.313926475,3.5052
ACH-000616,6505803,1.315027316,3.5069
ACH-000472,60838,1.31567487,3.5079
ACH-000330,6505803,1.316775711,3.5096
ACH-000343,6505803,1.317423265,3.5106
ACH-000400,10117717,1.318394595,3.5121
ACH-000649,36314,1.322085651,3.5178
ACH-000235,6918837,1.323316003,3.5197
ACH-000411,6918837,1.323575024,3.5201
ACH-000663,60700,1.324028312,3.5208
ACH-001306,6505803,1.324805376,3.522
ACH-000060,60838,1.325647196,3.5233
ACH-000178,6918837,1.325970973,3.5238
ACH-000918,11656518,1.326812792,3.5251
ACH-000651,10127622,1.328302166,3.5274
ACH-000822,6505803,1.328949719,3.5284
ACH-000943,60700,1.330050561,3.5301
ACH-000905,6505803,1.333223574,3.535
ACH-000890,6918837,1.333482595,3.5354
ACH-000915,6505803,1.334712947,3.5373
ACH-000562,36314,1.334907213,3.5376
ACH-000065,6505803,1.33523099,3.5381
ACH-000450,60838,1.335878544,3.5391
ACH-000823,36314,1.336267076,3.5397
ACH-000574,6918837,1.336526097,3.5401
ACH-000651,60700,1.337367917,3.5414
ACH-000236,10117717,1.33788596,3.5422
ACH-000434,10117717,1.340346664,3.546
ACH-000427,60700,1.342548346,3.5494
ACH-000347,10127622,1.343066389,3.5502
ACH-000260,10117717,1.344620518,3.5526
ACH-000987,36314,1.345656604,3.5542
ACH-000410,60700,1.347081222,3.5564
ACH-000979,60838,1.347534509,3.5571
ACH-000965,10117717,1.347728775,3.5574
ACH-000092,6505803,1.348117308,3.558
ACH-000652,60700,1.349023883,3.5594
ACH-000748,60700,1.350383745,3.5615
ACH-000304,36314,1.350513256,3.5617
ACH-000219,6505803,1.351031299,3.5625
ACH-000092,6918837,1.351096054,3.5626
ACH-000361,6918837,1.35116081,3.5627
ACH-000823,6918837,1.352196895,3.5643
ACH-000242,10302451,1.353686269,3.5666
ACH-000248,208908,1.354398578,3.5677
ACH-000841,6918837,1.357183059,3.572
ACH-000978,6918837,1.357895368,3.5731
ACH-000201,6505803,1.358931453,3.5747
ACH-000716,60838,1.35925523,3.5752
ACH-000514,6918837,1.3619102,3.5793
ACH-000625,6505803,1.363270063,3.5814
ACH-000137,6505803,1.363982372,3.5825
ACH-000481,60838,1.364824192,3.5838
ACH-000843,6918837,1.367802938,3.5884
ACH-000788,60838,1.372012037,3.5949
ACH-000359,60700,1.373566166,3.5973
ACH-000488,6918837,1.373760432,3.5976
ACH-000211,6505803,1.375638338,3.6005
ACH-000888,36314,1.375832604,3.6008
ACH-000024,36314,1.376285891,3.6015
ACH-000657,10117717,1.376480157,3.6018
ACH-000976,6505803,1.378293308,3.6046
ACH-000247,60700,1.378487574,3.6049
ACH-000365,10302451,1.379717926,3.6068
ACH-000905,6918837,1.381013033,3.6088
ACH-000221,60700,1.386970526,3.618
ACH-000579,36314,1.387423814,3.6187
ACH-000621,60700,1.387941857,3.6195
ACH-000201,6918837,1.388654166,3.6206
ACH-000792,6505803,1.389495986,3.6219
ACH-000974,6505803,1.392474733,3.6265
ACH-000827,60700,1.393057531,3.6274
ACH-000315,60838,1.397201874,3.6338
ACH-000674,10127622,1.397331385,3.634
ACH-000353,60700,1.397590406,3.6344
ACH-000024,60700,1.398496981,3.6358
ACH-000847,6505803,1.398561737,3.6359
ACH-000650,10127622,1.398756003,3.6362
ACH-000987,6918837,1.400828175,3.6394
